id,cyber_start_id,cyber_star_name,user_id,description,user_name,url,source,mcn_organ_id,mcn_organ_name,fans,works,like_count,rtt_count,comment_count,country,remark,insert_time,update_time,category,head_img,status,capital,signing_scale,account_num,information_type,platform,expire,new_add,active
11391,14111,富老师在想什么,4.0862E+15,,富富在想什么,https://www.douyin.com/user/MS4wLjABAAAAIpgGsEMN3S_RRYoI5J6iXg3fOTcYhCMKqTkzoLqfwNIMK2mCw2MUzPU9Mg9_rMlu,,11278,大海星辰,1666545,109,1016314,152397,12306,中国,,30/1/2024 14:09:32,11/6/2024 11:54:14,,,,,,,,抖音,1,0,0
11395,13942,奥特哥哥,67632491953,,奥特哥哥,https://www.douyin.com/user/MS4wLjABAAAAhJT63E473-ADQ2ZIHD2nr-5Awd8wK_MqJnPjwiejF1M,,11557,凯康,3706111,285,65600,5684,7404,中国,,30/1/2024 14:09:32,11/6/2024 11:53:15,,,,,,,,抖音,1,0,0
11399,13923,聂胡刘成,57144324750,,聂胡刘成,https://www.douyin.com/user/MS4wLjABAAAASNIELQ0di9QcCyMfNIrNlcG8taq8xZFrW0dAed0xi7I,,12095,超会文化,5247993,101,4685413,439800,336638,中国,,30/1/2024 14:09:32,11/6/2024 11:54:21,,,,,,,,抖音,1,0,0
11401,13865,阿航在这,64461823822,,阿航在这,https://www.douyin.com/user/MS4wLjABAAAALyO9oBXE-Ht6AQLCbOehjzRtvyzAsprhQFJkXJPDkYA,,11942,OST娱乐,1784665,62,4751074,705876,420760,中国,,30/1/2024 14:09:33,11/6/2024 11:55:30,,,,,,,,抖音,1,0,0
11405,14701,小熊猫的小脚丫（搞笑）,1.06761E+11,,小熊猫的小脚丫（搞笑）,https://www.douyin.com/user/MS4wLjABAAAAG4mMyJxFT4vstXT6z5Q57FvEscQCigPcEhNpWTYDbQ4,,11608,睿吉诺文化,2204614,37,14386,1170,1553,中国,,30/1/2024 14:09:33,11/6/2024 11:56:47,,,,,,,,抖音,1,0,0
11406,14663,滑板轩轩,81346920292,,滑板轩轩,https://www.douyin.com/user/MS4wLjABAAAAGYRDCeQ0KBY6LmS1azURfAwAtEzDoshdjLQym_fWVI0,,11594,林文信传媒MCN,2416361,101,373985,20927,22951,中国,,30/1/2024 14:09:33,7/6/2024 00:05:17,,,,,,,,抖音,1,0,0
11407,15430,梅子老师,99248181253,,梅子老师,https://www.douyin.com/user/MS4wLjABAAAA0JZLxa2W-XafU8KJ5jTbnDNbuHmQb68TDNT85d_9lvk,,11207,浩天娱乐,2647208,175,69860,1215,3760,中国,,30/1/2024 14:09:33,11/6/2024 11:53:32,,,,,,,,抖音,1,0,0
11408,15731,笑哥走丢了。,96986838366,,笑哥走丢了。,https://www.douyin.com/user/MS4wLjABAAAApayxGn7sK9bwH6NJSXra_cR3NMMlQoigXKUqIQGSTJQ,,11521,奇光MCN,1304070,66,5677603,1581324,395590,中国,,30/1/2024 14:09:33,11/6/2024 11:55:22,,,,,,,,抖音,1,0,0
11409,15633,李老司讲车二手车,96386864099,,李老司讲车二手车,https://www.douyin.com/user/MS4wLjABAAAAEAxtT0mlISMWd4fVc5lPap5cg2djQ6po_P7Wp_Q9eKo,,11485,淘气传媒,1486001,67,73637,4803,10915,中国,,30/1/2024 14:09:33,11/6/2024 11:55:20,,,,,,,,抖音,1,0,0
11410,15441,呼叫小酌,3.68959E+15,,呼叫小酌,https://www.douyin.com/user/MS4wLjABAAAA5ek387ML_RK46Ay0w_i2CbqHAF99tgcVTi0uYzrv_bp-jJgjDKaO5D9mcSal6uMl,,12095,超会文化,272201,2,69914,24832,2482,中国,,30/1/2024 14:09:33,11/6/2024 12:01:11,,,,,,,,抖音,1,0,0
11411,15013,慧闵,1.1E+11,,慧闵,https://www.douyin.com/user/MS4wLjABAAAAJIlROsl3OEfp8FtmfDOXfKJZxm8CLKldwGCoMEyMhug,,11942,OST娱乐,2439365,40,428505,6829,35553,中国,,30/1/2024 14:09:33,11/6/2024 11:56:34,,,,,,,,抖音,1,0,0
11412,15826,罗福兴,96038120957,,罗福兴,https://www.douyin.com/user/MS4wLjABAAAACXlHmbaEONrgAOtKwI70bh84tQqsrKFJ3NBgr0EMGHs,,11608,睿吉诺文化,596633,27,81707,103157,9763,中国,,30/1/2024 14:09:33,11/6/2024 11:57:34,,,,,,,,抖音,1,0,0
11413,15662,梁笑笑,94793587243,,梁笑笑,https://www.douyin.com/user/MS4wLjABAAAAmoAXMxPZTbB9IHjOiCCQLmkpUOyMd1gfGk1h7Pu_Ewc,,11849,五月美妆,11486506,51,972039,68878,83392,中国,,30/1/2024 14:09:33,11/6/2024 11:55:58,,,,,,,,抖音,1,0,0
11414,15233,怵,1.95756E+15,,怵,https://www.douyin.com/user/MS4wLjABAAAA2ZQ6ixyS7EhF_GFfImM47YJwNM13nZxKXhLTH3Cxu4GhnlAn4DvxCRx6zQ7R2SEx,,12146,天云文化,249414,223,1019854,79719,54215,中国,,30/1/2024 14:09:33,25/5/2024 00:05:14,,,,,,,,抖音,1,0,0
11415,14957,男人的快乐老丁,74285056450,,男人的快乐老丁,https://www.douyin.com/user/MS4wLjABAAAAgQibiLvk1wwFdTAPtvWvXD5O9DE3O4GXhPMTvf6a398,,11441,乾派文化,1746566,36,829919,227768,53129,中国,,30/1/2024 14:09:33,7/6/2024 00:05:29,,,,,,,,抖音,1,0,0
11416,15690,西贡A猫,92448586618,,西贡A猫,https://www.douyin.com/user/MS4wLjABAAAAurtJ_DahGzt1c1SBPnm0wjiODMIZkXtXvn-Soue9q7o,,11433,独立经纪人Coco,4346744,108,9275067,839095,572502,中国,,30/1/2024 14:09:33,11/6/2024 11:54:15,,,,,,,,抖音,1,0,0
11417,15286,东风科普,3.15383E+15,,东风科普,https://www.douyin.com/user/MS4wLjABAAAAmRQgh5usf0qFuz-v3nAjQBAcyes3qPnRqTia2gg_o9p51D_5C3erWBOmp2tHPVfa,,12082,水滴科技,254160,119,476,31,28,中国,,30/1/2024 14:09:33,11/6/2024 11:54:05,,,,,,,,抖音,1,0,0
11418,15812,咕噜。,1.81604E+15,,咕噜。,https://www.douyin.com/user/MS4wLjABAAAANPvI2LAQxRbaHEQ1XNvfqaauSyW48ncTZ_CWh5_Adxg4Q4JTLyyVKYVmZPwZjuGp,,12201,灵洞文化,1275157,75,1044939,394571,65298,中国,,30/1/2024 14:09:34,11/6/2024 11:55:03,,,,,,,,抖音,1,0,0
11419,15766,甄妮刀马旦,1.1072E+11,,甄妮刀马旦,https://www.douyin.com/user/MS4wLjABAAAA7Um1rchRBRzOpkq3GPE6UuyxScnTngzek0smXl2Hq_8,,11818,趣星传媒,2265666,144,6827126,306996,344418,中国,,30/1/2024 14:09:34,11/6/2024 11:53:44,,,,,,,,抖音,1,0,0
11420,15217,诡枪,61477032437,,诡枪（加强马超）,https://www.douyin.com/user/MS4wLjABAAAA102sfD5FF2FXWdAxiqfl7EGrplYe9MA_HSyTn1fDaE8,,11965,碎星文化,4608701,87,639796,28180,16800,中国,,30/1/2024 14:09:34,11/6/2024 11:54:42,,,,,,,,抖音,1,0,0
11421,15649,嘿莉,3.27174E+15,,嘿莉,https://www.douyin.com/user/MS4wLjABAAAAQWsYBtgHMO7g7tujTOEPBuFXV55HvfFBSk6f1sAvNY0vYFmd1qgWNbqsLaVLGJeM,,11409,有好戏,177096,90,314915,182186,28951,中国,,30/1/2024 14:09:34,11/6/2024 11:54:36,,,,,,,,抖音,1,0,0
11422,15564,墨离公子,72286608781,,墨离公子,https://www.douyin.com/user/MS4wLjABAAAAkdPSd7qEO5qhUZxkyT4CPgJiPAZlCjGUZO-4-1FGXVA,,11380,名宠派MCN,932205,36,3001632,1254609,273173,中国,,30/1/2024 14:09:34,11/6/2024 11:56:56,,,,,,,,抖音,1,0,0
11423,15193,泡椒宁宁,83561559137,,泡椒宁宁,https://www.douyin.com/user/MS4wLjABAAAAC-hchNoLTZHy5aB8APmRFu_bA6gc9RSx3-aDF8lqjqE,,11309,星爵文化,683742,38,3748325,159736,162646,中国,,30/1/2024 14:09:34,11/6/2024 11:56:46,,,,,,,,抖音,1,0,0
11424,15866,我不是保琳球,3.23659E+15,,我不是保琳球,https://www.douyin.com/user/MS4wLjABAAAAjb08s-6Z-WCoCBBTfhAre4zIvvfn1QDMKL55G4NoQnMeRywaxHzy4qlEVBhZcDbU,,11942,OST娱乐,643633,53,66356,3390,394,中国,,30/1/2024 14:09:34,11/6/2024 11:55:51,,,,,,,,抖音,1,0,0
11425,15014,妮妮吃不饱,2.70082E+15,,妮妮吃不饱,https://www.douyin.com/user/MS4wLjABAAAA1V0OsxzRF_bkFmbQHtPf6TcxzNL_sE6254nmBzTcTC-NrtFhsA2nrpBAwom4KCtk,,11637,奇迹文化,1864861,51,137435,4075,1624,中国,,30/1/2024 14:09:34,11/6/2024 11:55:56,,,,,,,,抖音,1,0,0
11426,15015,老李讲车,1.17393E+15,,老李讲车,https://www.douyin.com/user/MS4wLjABAAAAsi3isVQSUNZW_9e_rBPiDHFS52W8OR8mvOvfi3T82ksXqNafd45twQed-ir0ezfI,,12028,三真文化,2819102,127,2128387,872565,72748,中国,,30/1/2024 14:09:34,11/6/2024 11:53:59,,,,,,,,抖音,1,0,0
11427,15092,夏冬冬,4.22699E+15,,夏冬冬,https://www.douyin.com/user/MS4wLjABAAAA61MCNTau2Mh8kS2HvHyyOZ6byXgFSjefRFj8rVYQEf09RpcCQWnf_x9Ut1ujlVWE,,11810,麦芽传媒,1220553,64,2697323,341039,161662,中国,,30/1/2024 14:09:34,11/6/2024 11:55:25,,,,,,,,抖音,1,0,0
11428,15237,松月,92438930576,,松月,https://www.douyin.com/user/MS4wLjABAAAAEc8EKgWVEpEQoDRRp8_M53psgc-BoKqre-jICyt6aBA,,11732,森陌文化,1170830,139,538986,71084,8585,中国,,30/1/2024 14:09:34,11/6/2024 11:53:48,,,,,,,,抖音,1,0,0
11429,15455,老实人廖同学,6.99597E+13,,老实人廖同学,https://www.douyin.com/user/MS4wLjABAAAA8J3GeB68H1pMtexEEST8TJ5UAnn4OSju5cSEgA-7oFE,,11441,乾派文化,935352,101,48487,1016,2555,中国,,30/1/2024 14:09:34,11/6/2024 11:54:22,,,,,,,,抖音,1,0,0
11430,15007,卡卡宝贝贝,5.88966E+14,,卡卡宝贝贝,https://www.douyin.com/user/MS4wLjABAAAACQD0kjVWY8SDulTaC9YcFcTcvsiD0O4juXbdE58zqNU,,11931,看看世界ShowWorld,9980805,72,590112,244443,39356,中国,,30/1/2024 14:09:34,11/6/2024 11:55:09,,,,,,,,抖音,1,0,0
11431,20025,小南瓜,97107262972,,[[%F0%9F%8E%83]]小南瓜,https://www.douyin.com/user/MS4wLjABAAAAjy7FySNysX7136uCeZ6fpcGk8_foMSDkyg7F4EISNKM,,11715,联萌传媒,575650,76,2325,220,73,中国,,30/1/2024 14:09:34,11/6/2024 11:55:02,,,,,,,,抖音,1,0,0
11432,15299,十闲闲,3.46611E+15,,十闲闲,https://www.douyin.com/user/MS4wLjABAAAAswrWZ4qxZqa1Fxe3puBINesXurz8rOq_DjQpp0hFKk-paIEcFKUV2hcILy0JANWT,,11871,草莓星球,636632,51,1321166,74557,39355,中国,,30/1/2024 14:09:35,11/6/2024 11:55:57,,,,,,,,抖音,1,0,0
11433,14966,阿甘一家的日常,61840878105,,阿甘一家的日常,https://www.douyin.com/user/MS4wLjABAAAAIUMrj5S1dnfnKJIdGaScqaRrBuate9oHCatwooOl32w,,11573,蛙酷传媒,692329,132,34168,2192,2984,中国,,30/1/2024 14:09:35,11/6/2024 11:53:55,,,,,,,,抖音,1,0,0
11434,15218,潇潇的幸福生活,6.20265E+13,,潇潇的幸福生活,https://www.douyin.com/user/MS4wLjABAAAAz_W6Dm6TzSlDoyhrg8rVl0OsJ9nCu-RmLYlT8a4Mmn4,,11732,森陌文化,623805,97,2454059,635008,80188,中国,,30/1/2024 14:09:35,11/6/2024 11:54:27,,,,,,,,抖音,1,0,0
11435,15504,甜猫77,1.4037E+14,,甜猫[[%F0%9F%90%B1]]77,https://www.douyin.com/user/MS4wLjABAAAAKVP1WAAMOzHStWKEl83oekXD3SHoaLiNu3A6V0-wQVo,,11601,鹿角文化,1419324,43,620996,151212,21222,中国,,30/1/2024 14:09:35,11/6/2024 11:56:22,,,,,,,,抖音,1,0,0
11436,15360,我是刘小怂,95541759690,,我是刘小怂,https://www.douyin.com/user/MS4wLjABAAAAgaPGQZZx4ka9lxatApapER5bueLMnnF27efHSfnrpFE,,12055,星火燎原,444421,15,333913,144572,40024,中国,,30/1/2024 14:09:35,11/6/2024 11:59:00,,,,,,,,抖音,1,0,0
11437,15823,涵涵小仙女,97668856722,,涵涵小仙女[[%F0%9F%90%AF]],https://www.douyin.com/user/MS4wLjABAAAANpDVSOaAm1e1M_b7ItK-j4nkw7ZsGsg_hL0_hIxE3kY,,11266,无忧传媒,1934327,54,1384932,96357,29525,中国,,30/1/2024 14:09:35,15/5/2024 00:07:14,,,,,,,,抖音,1,0,0
11438,15026,悦哥.,1.00945E+11,,悦哥.,https://www.douyin.com/user/MS4wLjABAAAAx6yjcjt7KXXK9pdnQXGXZJauI_1NRoDGJGTC8Ve1SGM,,11608,睿吉诺文化,1856477,44,6043230,893437,428950,中国,,30/1/2024 14:09:35,11/6/2024 11:56:17,,,,,,,,抖音,1,0,0
11439,15181,皮肤科杨文林教授,3.51809E+15,,皮肤科杨文林教授,https://www.douyin.com/user/MS4wLjABAAAAoYnLayxYoL8mx8kgjwfYAFjA_oASMDk7MXMSiLeX13iSoSPhvZ2xqQit6HyXLqy4,,11980,医视健康,738099,100,47133,72661,27840,中国,,30/1/2024 14:09:35,11/6/2024 11:54:23,,,,,,,,抖音,1,0,0
11440,14998,菜菜子游戏菜,3.87951E+15,,菜菜子游戏菜,https://www.douyin.com/user/MS4wLjABAAAAHVjhiguzwsfVQb9RN-wFG4u6WXAFF1Mj3Ej5nP9pQ_MsmoM__sefF2mnG-gWRC_E,,12239,樱桃派对,318941,98,204339,91233,46152,中国,,30/1/2024 14:09:35,11/6/2024 11:54:25,,,,,,,,抖音,1,0,0
11441,15689,小宝百货店,64974272616,,小宝百货店,https://www.douyin.com/user/MS4wLjABAAAAduGd3EmmBP4GPVaeNqprPiOK0WeCwKkgYRsUAunfmgc,,11369,创新娱乐,1087948,102,2905133,322637,143107,中国,,30/1/2024 14:09:35,11/6/2024 11:54:21,,,,,,,,抖音,1,0,0
11442,15112,小饱,58608985279,,小饱,https://www.douyin.com/user/MS4wLjABAAAAiymR6n_c2qzsZwnw5gzlFt27BG7U6LwokeonlTJFqsw,,11457,南京圆宵文化传媒有限公司,927915,52,1186248,165465,42172,中国,,30/1/2024 14:09:35,11/6/2024 11:55:54,,,,,,,,抖音,1,0,0
11443,15789,想想的荣妈,1.29264E+15,,想想的荣妈,https://www.douyin.com/user/MS4wLjABAAAA1vImdnrOuOB-v4aHwiOo5aBK4tGl5gfb6hxfiWu_0DiQYwFLv2hQLOwiFwjlx3Rc,,11608,睿吉诺文化,1088015,41,734407,242935,14844,中国,,30/1/2024 14:09:35,11/6/2024 11:56:30,,,,,,,,抖音,1,0,0
11444,15163,门腔,95776241905,,门腔,https://www.douyin.com/user/MS4wLjABAAAAWKTfJmingDWD_vdKB-36wk2cvwfF98n3wRYgYuLk38c,,11409,有好戏,769038,61,228274,37748,18213,中国,,30/1/2024 14:09:35,11/6/2024 11:55:33,,,,,,,,抖音,1,0,0
11445,15042,无敌爆龙战神,61288003903,,无敌爆龙战神[[%F0%9F%92%97]],https://www.douyin.com/user/MS4wLjABAAAAZGcQo8Aveos_3aDs462HeIOi-tD8wI6vQikrXf4MOK8,,12008,煎饼文娱,1555223,204,2542078,47453,57453,中国,,30/1/2024 14:09:35,11/6/2024 11:53:26,,,,,,,,抖音,1,0,0
11446,15273,Sini陈思霓,59510959880,,Sini陈思霓,https://www.douyin.com/user/MS4wLjABAAAA3I9gPu-IMWkWBj3woP0pXXDM6GfBBakR3ScGBJzIJ5Y,,11465,颜开,742646,67,1890533,269268,111650,中国,,30/1/2024 14:09:35,11/6/2024 11:55:19,,,,,,,,抖音,1,0,0
11447,15631,一只大蓝莓,2.43693E+15,,一只大蓝莓,https://www.douyin.com/user/MS4wLjABAAAACe7g_eMCNc2ZVN5fkwXUVv8bK9JY4PCWdEoj6Kne02-TSFoKBTadoWCBXYld3QjK,,11965,碎星文化,478687,129,200257,9450,15436,中国,,30/1/2024 14:09:35,11/6/2024 11:53:57,,,,,,,,抖音,1,0,0
11448,15166,sugar man,2.02759E+14,,sugar man,https://www.douyin.com/user/MS4wLjABAAAAAbZ812KfoEyYo4P5xiUt9O0McEJW0Mlg00dtt15VK6I,,11608,睿吉诺文化,389576,292,54510,6379,19137,中国,,30/1/2024 14:09:35,11/6/2024 11:53:14,,,,,,,,抖音,1,0,0
11449,15417,主持人宋倩,5.63365E+14,"合作? 18851896963
点击?进入橱窗?
给咱老百姓实实在在的东西
????",主持人宋倩,https://www.douyin.com/user/MS4wLjABAAAA57exHEuGX_2Rw3B-OHAPO0xmueYPq1VOpxsYjKbRKcg,,11427,孢子空间,5403604,424,67058,19440,3460,中国,,30/1/2024 14:09:35,12/6/2024 16:18:16,母婴亲子,,,,,,,抖音,1,0,0
11450,15378,带你吃瓜,4.45921E+15,,带你吃瓜,https://www.douyin.com/user/MS4wLjABAAAAhraWM86XeU3vEpfo7_yZaUhX5uwpOliUpU255LC8K_ifWH-1VsczXyke1t8skR4f,,11612,万鲸传媒,16594135,29,6513988,401617,205438,中国,,30/1/2024 14:09:35,11/6/2024 11:57:24,,,,,,,,抖音,1,0,0
11451,15183,欣酱,3.5796E+15,,欣酱,https://www.douyin.com/user/MS4wLjABAAAAkETbdRuCZdHNlkFHM5q5M6TIDzNlrC9upc3BdvgZ1_lytTLBnIKTLXV1wBzUvoes,,12003,沸点文化,531651,136,371798,14382,30605,中国,,30/1/2024 14:09:35,11/6/2024 11:53:51,,,,,,,,抖音,1,0,0
11452,15240,小美优选。,1.33666E+15,,小美优选。,https://www.douyin.com/user/MS4wLjABAAAARNadFPViNpv0GrPAGI47doiNiOvjKIpdHjPhOlrmm28-nWdYlJW7Q6vx5Q_uwjsJ,,12064,湖南娱乐,547747,907,565,63,192,中国,,30/1/2024 14:09:35,11/6/2024 11:52:53,,,,,,,,抖音,1,0,0
11453,15290,极速马力Part,71860579648,,极速马力Part,https://www.douyin.com/user/MS4wLjABAAAAaS2fd1IsvMXNkzhpBxEo3pAObnwmub7rf0DLyito-4c,,11942,OST娱乐,1039823,88,728164,77632,26633,中国,,30/1/2024 14:09:36,11/6/2024 11:54:40,,,,,,,,抖音,1,0,0
11454,15257,望舒小名豚豚,99950372176,,望舒小名豚豚,https://www.douyin.com/user/MS4wLjABAAAAj_QzEqvuF8vFvEJcN0uv4pz3wnDTEEhd_8qhv8FRO2c,,12093,纯初文化,1153446,74,1875880,87468,102499,中国,,30/1/2024 14:09:36,11/6/2024 11:55:06,,,,,,,,抖音,1,0,0
11455,15016,叫我金锋,64249413039,,叫我金锋,https://www.douyin.com/user/MS4wLjABAAAAS8GBJ2DyigVHNW6Y1rVoRWcgOqKiczvTqW4at_rQoCw,,11992,差点红,1798101,39,274297,33899,9260,中国,,30/1/2024 14:09:36,11/6/2024 11:56:41,,,,,,,,抖音,1,0,0
11456,15261,33不会骂人,1.5785E+15,,33不会骂人,https://www.douyin.com/user/MS4wLjABAAAAdx4JnpNj6uSk6T2L3FkXGx2zYVbGvBiZXrLr7oSZoY4vz0nSnIUtD4jLLoM7ZlvE,,11965,碎星文化,958137,50,1779646,690502,283273,中国,,30/1/2024 14:09:36,11/6/2024 11:55:59,,,,,,,,抖音,1,0,0
11457,15657,糖糖爸,3.17941E+15,,糖糖爸,https://www.douyin.com/user/MS4wLjABAAAAB2OEL-DTNrATH_ci8I2wzAz3YWtmocL4fOChspAT-0xPpRMOIJri5cIdHH3ZtPx6,,11392,草莓糖,2261726,76,9490333,3783047,951558,中国,,30/1/2024 14:09:36,11/6/2024 11:55:01,,,,,,,,抖音,1,0,0
11458,15090,何为武,58907539031,,何为武,https://www.douyin.com/user/MS4wLjABAAAAJmQJJWdRZLo-C-mCrCF0L4SER42LEvR0dyeHBFO0JiA,,11334,奇光,1095644,80,597894,67087,29353,中国,,30/1/2024 14:09:36,11/6/2024 11:54:54,,,,,,,,抖音,1,0,0
11459,15459,西兰花说影视,2.99031E+15,,西兰花说影视,https://www.douyin.com/user/MS4wLjABAAAAwNXBtv8lzRtigBpOnef6h0uxtrpHA97S76pHYt4wLRtCAa9p2BR5-lDVEMPS_80C,,11891,橙子娱乐,1210183,167,16877,611,245,中国,,30/1/2024 14:09:36,11/6/2024 11:53:35,,,,,,,,抖音,1,0,0
11460,15495,莫邪,59220767995,,莫邪,https://www.douyin.com/user/MS4wLjABAAAAdLun70v1eGwI6FuPoE7leS5_6hDfvPfXkxAq5ytwFkI,,12080,广州神狼文化传播有限公司,31135192,50,4602450,59711,66668,中国,,30/1/2024 14:09:36,28/5/2024 00:05:25,,,,,,,,抖音,1,0,0
11461,15396,耀不协调啊啊啊,4.3633E+15,,耀不协调啊啊啊,https://www.douyin.com/user/MS4wLjABAAAAt4HPpb9mfpyEQRTTSUxd7a7IAhMk-50pKCle3mliPvzRoCl9Ccrvn5JvL5ecUyL8,,11425,听海文化,1039567,98,1040193,139324,88333,中国,,30/1/2024 14:09:36,11/6/2024 11:54:25,,,,,,,,抖音,1,0,0
11462,14938,芝士就是力量7,1.11431E+11,,芝士就是力量7,https://www.douyin.com/user/MS4wLjABAAAAvtgnNZi7PZYplL0RqfHb1NlKjOH5ajj1P4bOHzhcC3o,,11467,星榜互娱,727798,94,6145659,679883,269687,中国,,30/1/2024 14:09:36,11/6/2024 11:54:30,,,,,,,,抖音,1,0,0
11463,15858,霞姐来了（嗨吃重庆版）,58234089790,,霞姐来了（嗨吃重庆版）,https://www.douyin.com/user/MS4wLjABAAAABLJmJg-4omSNbtb1699twPLMjDrVxZ4Fc4gMxYO9TGo,,11433,独立经纪人Coco,339142,41,36141,19351,5150,中国,,30/1/2024 14:09:36,11/6/2024 11:56:31,,,,,,,,抖音,1,0,0
11464,15578,许君聪,85950401751,"商务合作   miaomiaoyule888
团购直播小号@许君聪本地生活",许君聪,https://www.douyin.com/user/MS4wLjABAAAAH-CyfgIPPCEltiXiCZIPcINN2A1OX78aYDAYNDHkBlE,,11765,喵喵互娱,14602264,52,15082789,189051,212785,中国,,30/1/2024 14:09:36,12/6/2024 16:18:16,明星,,,,,,,抖音,1,0,0
11465,15159,游苏（射手教学）,3.43453E+15,,游苏（射手教学）,https://www.douyin.com/user/MS4wLjABAAAAYIsHZvF0rgXnAsQcjBj52QXrAGrHV_yOPv5oczpJ66XgHteI_Zpyr4lxmE8L8RNO,,11965,碎星文化,685124,56,449915,38550,46667,中国,,30/1/2024 14:09:36,11/6/2024 11:55:44,,,,,,,,抖音,1,0,0
11466,15039,赵可,78360193067,,赵可,https://www.douyin.com/user/MS4wLjABAAAAHiGII5i6dnH803v3suHreVBwwal4LSzVGB4w0neK_hc,,11205,北京后浪互娱,533044,75,1352745,15941,27341,中国,,30/1/2024 14:09:36,11/6/2024 11:55:04,,,,,,,,抖音,1,0,0
11467,15333,郎永淳,1.36303E+15,"原央视主持人。小伙伴的郎哥！倾心助力美好生活！
售后@郎哥小酒馆",郎永淳,https://www.douyin.com/user/MS4wLjABAAAAAVYeajmkcYR8AO4wK5G5TfpivZup2zQq0IbIih8_iiaX4QXJ81uaJemjs8Ixtm3n,,11466,百佳传媒,4025040,266,1183120,23021,41978,中国,,30/1/2024 14:09:36,12/6/2024 16:18:16,艺术,,,,,,,抖音,1,0,0
11468,15177,王存,2.66046E+15,,王存,https://www.douyin.com/user/MS4wLjABAAAAAn5fwS90TUsG5Kld4SrK7irNaSG8VNIwY3gi4dnZCOplZmI9MX2zG_FNE5aYujZc,,11443,海道传媒,2100052,219,277573,20620,22050,中国,,30/1/2024 14:09:36,11/6/2024 11:53:23,,,,,,,,抖音,1,0,0
11469,15799,会吐槽的明泽,1.04568E+11,,会吐槽的明泽,https://www.douyin.com/user/MS4wLjABAAAA95FjuQUjiAZfARRnf0M-KnnvAvlIeWHmNpk9MXDSIZM,,11732,森陌文化,414311,86,5229,111,525,中国,,30/1/2024 14:09:37,11/6/2024 11:54:43,,,,,,,,抖音,1,0,0
11470,15907,小余想吃烧烤,1.05904E+11,,小余想吃烧烤,https://www.douyin.com/user/MS4wLjABAAAAzdVhsGuhhSGwOptnJtCsek4ns92wPgcSlxbiy5iYkP8,,11955,蜜淘传媒,4354999,37,586255,103254,4843,中国,,30/1/2024 14:09:37,6/6/2024 00:05:31,,,,,,,,抖音,1,0,0
11471,14950,白狮子,82366316108,,白狮子[[%F0%9F%91%91]],https://www.douyin.com/user/MS4wLjABAAAAKw8o21cbUONMhAzw25r3_1FiT95HBEZPkLoa0cjv1C8,,11457,南京圆宵文化传媒有限公司,2137902,89,1856488,49179,52750,中国,,30/1/2024 14:09:37,7/6/2024 00:05:18,,,,,,,,抖音,1,0,0
11472,15390,非凡电影,4.00625E+15,,非凡电影,https://www.douyin.com/user/MS4wLjABAAAAL5qPJz5-x4cat4k3iO2Ldm3wPD-09WaOipzAP6wMeQWscxJ3u9CSWzjXYChFF-52,,11685,酷哦文化,1138553,71,693230,93249,17189,中国,,30/1/2024 14:09:37,11/6/2024 11:55:11,,,,,,,,抖音,1,0,0
11473,15634,樱梨梨,3.75637E+15,,樱梨梨,https://www.douyin.com/user/MS4wLjABAAAAgrIO4wwwViqKZGejCL2A-NMeWNCHoDC1MOLx7OmvrAIx95XuEXihRNeHVMVCCzb7,,12093,纯初文化,397856,60,548096,58744,12915,中国,,30/1/2024 14:09:37,11/6/2024 11:55:35,,,,,,,,抖音,1,0,0
11474,15510,苏大实验员萝卜1.6滋养暖冬节,3.28934E+15,,苏大实验员萝卜周五野兽思美润专场,https://www.douyin.com/user/MS4wLjABAAAAqpHJvMnzYxynEKNDYnVzLreBzevSp7TMM502gzVcsLlFmRODbDM1XBtwmH8ubD0m,,11311,大禹网络,2826798,195,714059,69614,25333,中国,,30/1/2024 14:09:37,11/6/2024 11:53:27,,,,,,,,抖音,1,0,0
11475,15052,儿科姜主任,1.03592E+11,,儿科姜主任,https://www.douyin.com/user/MS4wLjABAAAA6Bp_rWLKxQ_RqOZbFCS4ViLy8qIDAzHsIcVSvUq14dk,,12034,医健传媒,1668132,104,1343748,1063386,67471,中国,,30/1/2024 14:09:37,11/6/2024 11:54:19,,,,,,,,抖音,1,0,0
11476,1367,猫眼电影,2611607127,,猫眼电影,http://weibo.com/u/2611607127,,16768,微博涉政大V,3440530,5058,2600598,454671,250051,中国,,30/1/2024 14:09:37,14/6/2024 17:16:08,,,,,,,,微博,1,0,0
11477,1347,运动健身教程,2682949141,,运动健身教程,http://weibo.com/u/2682949141,,16768,微博涉政大V,2656444,3368,14911,13002,1096,中国,,30/1/2024 14:09:37,14/6/2024 17:16:08,,,,,,,,微博,1,0,0
11478,1383,挖白菜去,1832265584,,挖白菜去,http://weibo.com/u/1832265584,,16768,微博涉政大V,312004,25226,23806,3,23801,中国,,30/1/2024 14:09:37,14/6/2024 17:16:08,,,,,,,,微博,1,0,0
11479,1337,镇长有点帅,2959386434,,镇长有点帅,http://weibo.com/u/2959386434,,16768,微博涉政大V,1336645,10953,230301,15550,32096,中国,,30/1/2024 14:09:37,14/6/2024 17:16:08,,,,,,,,微博,1,0,0
11480,1303,周沐也yeah,1152384530,,周沐也yeah,http://weibo.com/u/1152384530,,12244,亿里和煦,8344305,436,125498,7413,11815,中国,,30/1/2024 14:09:37,18/6/2024 15:33:55,,,,,,,,微博,1,0,0
